feed_id,enroll_id,text_feedback
5752,5752,Mason Moore needs attention; suggest tutoring and attendance improvement. Know right exactly when.
5753,5753,Sarah Booth needs attention; suggest tutoring and attendance improvement. Need house radio tree pay.
5754,5754,Sarah Booth is performing satisfactorily; focus on weaker topics in upcoming labs. Word practice reach lot future play.
5755,5755,Sarah Booth needs attention; suggest tutoring and attendance improvement. Gas red report establish a kid view.
5756,5756,Sarah Booth needs attention; suggest tutoring and attendance improvement. Black field better mention agency.
5757,5757,John Allen is performing satisfactorily; focus on weaker topics in upcoming labs. Story miss weight quickly reach Mrs.
5758,5758,John Allen is performing satisfactorily; focus on weaker topics in upcoming labs. Stuff imagine same economy business throw.
5759,5759,John Allen is performing satisfactorily; focus on weaker topics in upcoming labs. Smile discover it father include traditional.
5760,5760,John Allen is performing satisfactorily; focus on weaker topics in upcoming labs. Court subject few report.
5761,5761,John Allen demonstrated strong understanding; recommend advanced readings. Prove audience buy movement security.
5762,5762,John Allen demonstrated strong understanding; recommend advanced readings. Only camera professor condition deep east.
5763,5763,Amber Walker is performing satisfactorily; focus on weaker topics in upcoming labs. Value whatever also late.
5764,5764,Amber Walker needs attention; suggest tutoring and attendance improvement. Herself shake enjoy full on compare trip.
5765,5765,Amber Walker is performing satisfactorily; focus on weaker topics in upcoming labs. Evidence car poor end.
5766,5766,Amber Walker needs attention; suggest tutoring and attendance improvement. Teach approach meeting interview organization rise activity.
5767,5767,Amber Walker is performing satisfactorily; focus on weaker topics in upcoming labs. Usually way executive baby center.
5768,5768,Amber Walker is performing satisfactorily; focus on weaker topics in upcoming labs. Way wife responsibility whole.
5769,5769,Jennifer Young is performing satisfactorily; focus on weaker topics in upcoming labs. Culture end student organization recent past.
5770,5770,Jennifer Young needs attention; suggest tutoring and attendance improvement. Listen six agency page officer one.
5771,5771,Jennifer Young needs attention; suggest tutoring and attendance improvement. Prevent less four including film evening culture boy.
5772,5772,Jennifer Young is performing satisfactorily; focus on weaker topics in upcoming labs. Other fly everything much.
5773,5773,Robert West needs attention; suggest tutoring and attendance improvement. Red arrive case management try.
5774,5774,Robert West is performing satisfactorily; focus on weaker topics in upcoming labs. Husband call four store man.
5775,5775,Robert West is performing satisfactorily; focus on weaker topics in upcoming labs. Relationship message pick continue everyone kid.
5776,5776,Robert West needs attention; suggest tutoring and attendance improvement. Table analysis stay.
5777,5777,Jillian Wilson is performing satisfactorily; focus on weaker topics in upcoming labs. Admit interesting paper thank.
5778,5778,Jillian Wilson is performing satisfactorily; focus on weaker topics in upcoming labs. Structure create indeed series.
5779,5779,Jillian Wilson is performing satisfactorily; focus on weaker topics in upcoming labs. Garden stage church teach whom down need.
5780,5780,Jillian Wilson needs attention; suggest tutoring and attendance improvement. With almost wish grow what situation billion young.
5781,5781,Jillian Wilson is performing satisfactorily; focus on weaker topics in upcoming labs. Court compare election true but career address.
5782,5782,Jillian Wilson needs attention; suggest tutoring and attendance improvement. Course common someone walk miss.
5783,5783,Matthew Garcia MD is performing satisfactorily; focus on weaker topics in upcoming labs. Style nearly appear grow risk.
5784,5784,Matthew Garcia MD needs attention; suggest tutoring and attendance improvement. Much person water stage wear time.
5785,5785,Matthew Garcia MD is performing satisfactorily; focus on weaker topics in upcoming labs. Tv sit spend.
5786,5786,Matthew Garcia MD needs attention; suggest tutoring and attendance improvement. Threat heavy gas draw only.
5787,5787,April Davis is performing satisfactorily; focus on weaker topics in upcoming labs. Candidate environment must degree.
5788,5788,April Davis is performing satisfactorily; focus on weaker topics in upcoming labs. Collection through tree kitchen activity sport dog.
5789,5789,April Davis demonstrated strong understanding; recommend advanced readings. Sometimes then discussion company.
5790,5790,April Davis is performing satisfactorily; focus on weaker topics in upcoming labs. Any movement fact cell home mission edge economy.
5791,5791,April Davis is performing satisfactorily; focus on weaker topics in upcoming labs. Throw itself own lay box picture.
5792,5792,Lisa Torres demonstrated strong understanding; recommend advanced readings. Art seem sometimes goal yard ground natural.
5793,5793,Lisa Torres is performing satisfactorily; focus on weaker topics in upcoming labs. Mean mouth door reduce series themselves these.
5794,5794,Lisa Torres is performing satisfactorily; focus on weaker topics in upcoming labs. Require bill dark within young trip out.
5795,5795,Lisa Torres is performing satisfactorily; focus on weaker topics in upcoming labs. Challenge base eat music.
5796,5796,Lisa Torres is performing satisfactorily; focus on weaker topics in upcoming labs. Way talk PM already attention central describe.
5797,5797,Christine Powers needs attention; suggest tutoring and attendance improvement. Camera instead method.
5798,5798,Christine Powers is performing satisfactorily; focus on weaker topics in upcoming labs. Thank pull class throughout.
5799,5799,Christine Powers is performing satisfactorily; focus on weaker topics in upcoming labs. Control whole weight.
5800,5800,Christine Powers needs attention; suggest tutoring and attendance improvement. Physical seven whether three billion cover.
5801,5801,Christine Powers is performing satisfactorily; focus on weaker topics in upcoming labs. Lawyer hotel religious body level.
5802,5802,Christine Powers is performing satisfactorily; focus on weaker topics in upcoming labs. Thank fly personal send represent bad professor.
5803,5803,Heidi Brown is performing satisfactorily; focus on weaker topics in upcoming labs. Name deep speak.
5804,5804,Heidi Brown demonstrated strong understanding; recommend advanced readings. Save similar lay in easy picture inside.
5805,5805,Heidi Brown is performing satisfactorily; focus on weaker topics in upcoming labs. Bill yard commercial land language full more.
5806,5806,Heidi Brown demonstrated strong understanding; recommend advanced readings. Campaign many card company despite here apply.
5807,5807,Heidi Brown is performing satisfactorily; focus on weaker topics in upcoming labs. Responsibility learn technology rest.
5808,5808,Heidi Brown is performing satisfactorily; focus on weaker topics in upcoming labs. Hair throw north.
5809,5809,Jesse Castro demonstrated strong understanding; recommend advanced readings. Build maybe statement discuss parent ready whether.
5810,5810,Jesse Castro demonstrated strong understanding; recommend advanced readings. Travel generation hit low.
5811,5811,Jesse Castro demonstrated strong understanding; recommend advanced readings. Strategy may appear ask huge believe.
5812,5812,Jesse Castro demonstrated strong understanding; recommend advanced readings. Team adult difference defense.
5813,5813,Kara Sandoval is performing satisfactorily; focus on weaker topics in upcoming labs. Newspaper cause offer.
5814,5814,Kara Sandoval is performing satisfactorily; focus on weaker topics in upcoming labs. Five lead somebody of poor else town right.
5815,5815,Kara Sandoval is performing satisfactorily; focus on weaker topics in upcoming labs. They share sometimes charge attention training.
5816,5816,Kara Sandoval is performing satisfactorily; focus on weaker topics in upcoming labs. Society with myself them account why.
